time 	 force 	 position
5.09646	2.08596 22.8881	0.822914  1.48406
5.09666	2.08446 22.8877	0.822914  1.48406
5.09702	2.08296 22.8875	0.822914  1.48406
5.09724	2.08148 22.8874	0.822914  1.48406
5.09744	   2.08 22.8874	0.822914  1.48406
5.09777	2.07854 22.8875	0.822914  1.48406
5.09796	2.07708 22.8876	0.822914  1.48406
5.09824	2.07562 22.8878	0.822914  1.48406
5.09836	2.07417 22.8881	0.822914  1.48406
5.09878	2.07273 22.8885	0.822914  1.48406
5.09898	2.07129 22.8889	0.822914  1.48406
5.09924	2.06986 22.8894	0.822914  1.48406
5.09944	2.06843   22.89	0.822914  1.48406
5.09966	2.06701 22.8906	0.822914  1.48406
5.10007	 2.0656 22.8913	0.822914  1.48406
5.10027	2.06418 22.8919	0.822914  1.48406
5.10047	2.06277 22.8926	0.822914  1.48406
5.10074	2.06135 22.8933	0.822914  1.48406
5.10094	2.05993 22.8939	0.822914  1.48406
5.10124	2.05851 22.8945	0.822914  1.48406
5.10144	2.05709 22.8951	0.822914  1.48406
5.10166	2.05567 22.8958	0.822914  1.48406
5.10202	2.05425 22.8964	0.822914  1.48406
5.10222	2.05284 22.8971	0.822914  1.48406
5.10249	2.05142 22.8978	0.822914  1.48406
5.1027	2.05001 22.8985	0.822914  1.48406
5.10299	2.04859 22.8991	0.822914  1.48406
5.10319	2.04716 22.8997	0.822914  1.48406
5.10341	2.04574 22.9003	0.822913  1.48406
5.10377	2.04431 22.9008	0.822913  1.48406
5.10397	2.04288 22.9013	0.822913  1.48406
5.10424	2.04145 22.9019	0.822913  1.48406
5.10444	2.04002 22.9024	0.822913  1.48406
5.10474	2.03859 22.9029	0.822913  1.48406
5.10494	2.03716 22.9034	0.822913  1.48406
5.10524	2.03572 22.9039	0.822913  1.48406
5.10533	2.03428 22.9043	0.822913  1.48406
5.10577	2.03285 22.9048	0.822913  1.48406
5.10597	2.03141 22.9052	0.822913  1.48406
5.10624	2.02998 22.9057	0.822913  1.48406
5.10644	2.02854 22.9061	0.822913  1.48406
5.10675	 2.0271 22.9066	0.822913  1.48406
5.10695	2.02566  22.907	0.822913  1.48406
5.10724	2.02422 22.9074	0.822913  1.48406
5.10745	2.02277 22.9077	0.822913  1.48406
5.10766	2.02132 22.9081	0.822913  1.48406
5.10802	2.01988 22.9085	0.822913  1.48406
5.10822	2.01844 22.9089	0.822913  1.48406
5.10849	2.01699 22.9092	0.822913  1.48406
5.10869	2.01555 22.9096	0.822913  1.48406
5.10899	2.01409 22.9098	0.822913  1.48406
5.10911	2.01263   22.91	0.822913  1.48406
5.10952	2.01117 22.9102	0.822913  1.48406
5.10972	 2.0097 22.9103	0.822913  1.48406
5.10999	2.00824 22.9105	0.822913  1.48406
5.11019	2.00678 22.9106	0.822913  1.48406
5.11049	2.00531 22.9108	0.822913  1.48406
5.11062	2.00385 22.9109	0.822913  1.48406
5.11099	2.00238  22.911	0.822913  1.48406
5.11119	2.0009 22.911	0.822913  1.48406
5.11149	1.99943  22.911	0.822913  1.48406
5.11169	1.99794 22.9109	0.822913  1.48406
5.11199	1.99645 22.9108	0.822913  1.48406
5.11211	1.99496 22.9106	0.822913  1.48406
5.11249	1.99346 22.9103	0.822913  1.48406
5.11269	1.99197 22.9101	0.822913  1.48406
5.11299	1.99047 22.9099	0.822913  1.48406
5.11319	1.98898 22.9097	0.822913  1.48406
5.11341	1.98749 22.9096	0.822913  1.48406
5.11377	  1.986 22.9094	0.822913  1.48406
5.11397	1.98451 22.9092	0.822913  1.48406
5.11424	1.98302  22.909	0.822913  1.48406
5.11444	1.98152 22.9088	0.822913  1.48406
5.11475	1.98002 22.9085	0.822913  1.48406
5.11495	1.97852 22.9083	0.822913  1.48406
5.11524	1.97702  22.908	0.822913  1.48406
5.11536	1.97552 22.9076	0.822913  1.48406
5.11574	1.97401 22.9073	0.822913  1.48406
5.11594	1.97251  22.907	0.822913  1.48406
5.11624	1.97101 22.9067	0.822913  1.48406
5.11644	1.96951 22.9065	0.822913  1.48406
5.11666	1.96801 22.9062	0.822913  1.48406
5.11702	1.96651 22.9059	0.822913  1.48406
5.11722	1.96501 22.9056	0.822913  1.48406
5.11749	 1.9635 22.9052	0.822913  1.48406
5.11769	1.96199 22.9048	0.822913  1.48406
5.11799	1.96047 22.9044	0.822913  1.48406
5.11819	1.95896 22.9039	0.822913  1.48406
5.11849	1.95744 22.9034	0.822913  1.48406
5.11862	1.95592 22.9029	0.822913  1.48406
5.11899	 1.9544 22.9024	0.822913  1.48406
5.11919	1.95288  22.902	0.822913  1.48406
5.11949	1.95137 22.9015	0.822913  1.48406
5.11969	1.94985  22.901	0.822913  1.48406
5.11991	1.94833 22.9005	0.822913  1.48406
5.12033	 1.9468 22.8999	0.822913  1.48406
5.12054	1.94527 22.8992	0.822913  1.48406
5.12074	 1.9437 22.8981	0.822913  1.48406
5.12091	 1.9421 22.8966	0.822913  1.48406
5.12127	1.94046 22.8946	0.822913  1.48406
5.12147	1.93879 22.8924	0.822913  1.48406
5.12174	1.93713 22.8902	0.822913  1.48406
5.12186	1.93548 22.8882	0.822913  1.48406
5.12227	1.93385 22.8864	0.822913  1.48406
5.12247	1.93222 22.8846	0.822913  1.48406
5.12275	1.93058 22.8826	0.822913  1.48406
5.12287	1.92891 22.8803	0.822913  1.48406
5.12327	1.92722 22.8777	0.822913  1.48406
5.12347	1.92551 22.8749	0.822913  1.48406
5.12374	1.92378 22.8719	0.822913  1.48406
5.12394	1.92203 22.8686	0.822913  1.48406
5.12424	1.92027 22.8651	0.822913  1.48406
5.12436	1.91848 22.8614	0.822913  1.48406
5.12474	 1.9167 22.8577	0.822913  1.48406
5.12494	1.91494 22.8542	0.822913  1.48406
5.12524	 1.9132 22.8511	0.822913  1.48406
5.12544	1.91149 22.8483	0.822913  1.48406
5.12574	1.90981 22.8459	0.822913  1.48406
5.12586	1.90815 22.8437	0.822913  1.48406
5.12624	1.90652 22.8418	0.822913  1.48406
5.12644	 1.9049 22.8401	0.822913  1.48406
5.12675	1.90326 22.8382	0.822913  1.48406
5.12695	1.90162 22.8361	0.822913  1.48406
5.12724	1.89995 22.8339	0.822913  1.48406
5.12736	1.89828 22.8315	0.822913  1.48406
5.12777	1.8966 22.829	0.822913  1.48406
5.12797	1.89494 22.8268	0.822913  1.48406
5.12824	1.89331  22.825	0.822913  1.48406
5.12844	1.89171 22.8235	0.822913  1.48406
5.12874	1.89013 22.8222	0.822913  1.48406
5.12883	1.88857 22.8213	0.822913  1.48406
5.12929	1.88704 22.8206	0.822913  1.48406
5.12949	1.88551 22.8201	0.822913  1.48406
5.12967	1.88397 22.8193	0.822913  1.48406
5.12999	1.88242 22.8184	0.822913  1.48406
5.13019	1.88084 22.8172	0.822913  1.48406
5.13052	1.87925 22.8159	0.822913  1.48406
5.13072	1.87768 22.8147	0.822913  1.48406
5.13099	1.87614 22.8139	0.822913  1.48406
5.13108	1.87461 22.8134	0.822913  1.48406
5.13152	1.87311 22.8132	0.822913  1.48406
5.13172	1.87164 22.8132	0.822913  1.48406
5.13199	1.87019 22.8135	0.822913  1.48406
5.13219	1.86875 22.8141	0.822913  1.48406
5.13249	1.86734 22.8149	0.822913  1.48406
5.13269	1.86594 22.8159	0.822913  1.48406
5.13299	1.86455 22.8171	0.822913  1.48406
5.13311	1.86317 22.8183	0.822913  1.48406
5.13352	 1.8618 22.8197	0.822913  1.48406
5.13372	1.86044 22.8212	0.822913  1.48406
5.13399	1.8591 22.823	0.822913  1.48406
5.13419	1.85777 22.8248	0.822913  1.48406
5.13441	1.85645 22.8268	0.822913  1.48406
5.13477	1.85514 22.8289	0.822913  1.48406
5.13498	1.85384 22.8311	0.822913  1.48406
5.13524	1.85254 22.8333	0.822913  1.48406
5.13541	1.85123 22.8355	0.822913  1.48406
5.13577	1.84993 22.8377	0.822913  1.48406
5.13596	1.84862 22.8399	0.822913  1.48406
5.13624	1.84732 22.8421	0.822913  1.48406
5.13636	1.84602 22.8443	0.822912  1.48406
5.13674	1.84471 22.8465	0.822912  1.48406
5.13694	1.84341 22.8487	0.822912  1.48406
5.13724	1.84211 22.8509	0.822912  1.48406
5.13741	1.84081 22.8532	0.822912  1.48406
5.13768	1.83951 22.8554	0.822912  1.48406
5.13799	1.83821 22.8576	0.822912  1.48406
5.13819	 1.8369 22.8597	0.822912  1.48406
5.13849	1.83559 22.8618	0.822912  1.48406
5.13862	1.83427 22.8638	0.822912  1.48406
5.13899	1.83294 22.8657	0.822912  1.48406
5.13919	1.83161 22.8675	0.822912  1.48406
5.13949	1.83027 22.8692	0.822912  1.48406
5.13969	1.82892 22.8708	0.822912  1.48406
5.13999	1.82757 22.8724	0.822912  1.48406
5.14019	1.82621 22.8739	0.822912  1.48406
5.14055	1.82484 22.8753	0.822912  1.48406
5.141	1.82347 22.8766	0.822912  1.48406
5.14124	1.82209 22.8779	0.822912  1.48406
5.14144	1.82071 22.8792	0.822912  1.48406
5.14164	1.81932 22.8804	0.822912  1.48406
5.14185	1.81793 22.8816	0.822912  1.48406
5.14205	1.81652 22.8827	0.822912  1.48406
5.14225	1.81512 22.8838	0.822912  1.48406
5.14244	1.81371 22.8848	0.822912  1.48406
5.14277	 1.8123 22.8858	0.822912  1.48406
5.14297	1.81089 22.8868	0.822912  1.48406
5.14324	1.80948 22.8878	0.822912  1.48406
5.14344	1.80808 22.8889	0.822912  1.48406
5.14374	1.80666 22.8898	0.822912  1.48406
5.14394	1.80525 22.8908	0.822912  1.48406
5.14424	1.80383 22.8916	0.822912  1.48406
5.14444	1.80241 22.8925	0.822912  1.48406
5.14466	1.80099 22.8933	0.822912  1.48406
5.14502	1.79956 22.8941	0.822912  1.48406
5.14522	1.79814 22.8949	0.822912  1.48406
5.14549	1.79672 22.8957	0.822912  1.48406
5.14569	1.79529 22.8964	0.822912  1.48406
5.14599	1.79385  22.897	0.822912  1.48406
5.14619	 1.7924 22.8975	0.822912  1.48406
5.14641	1.79095  22.898	0.822912  1.48406
5.14678	 1.7895 22.8983	0.822912  1.48406
5.14699	1.78805 22.8987	0.822912  1.48406
5.14718	1.78659  22.899	0.822912  1.48406
5.14752	1.78513 22.8993	0.822912  1.48406
5.14772	1.78366 22.8995	0.822912  1.48406
5.14799	1.78219 22.8997	0.822912  1.48406
5.14811	1.78072 22.8998	0.822912  1.48406
5.14852	1.77924 22.8999	0.822912  1.48406
5.14872	1.77776 22.8999	0.822912  1.48406
5.14899	1.77629 22.9001	0.822912  1.48406
5.14919	1.77482 22.9002	0.822912  1.48406
5.14941	1.77335 22.9003	0.822912  1.48406
5.14977	1.77188 22.9005	0.822912  1.48406
5.14997	1.77041 22.9006	0.822912  1.48406
5.15024	1.76893 22.9007	0.822912  1.48406
5.15044	1.76745 22.9007	0.822912  1.48406
5.15075	1.76597 22.9007	0.822912  1.48406
5.15095	1.76448 22.9007	0.822912  1.48406
5.15124	1.76299 22.9006	0.822912  1.48406
5.15136	 1.7615 22.9005	0.822912  1.48406
5.15177	1.76001 22.9004	0.822912  1.48406
5.15197	1.75852 22.9003	0.822912  1.48406
5.15224	1.75703 22.9002	0.822912  1.48406
5.15244	1.75554 22.9001	0.822912  1.48406
5.15266	1.75405    22.9	0.822912  1.48406
5.15302	1.75255 22.8999	0.822912  1.48406
5.15322	1.75106 22.8997	0.822912  1.48406
5.15349	1.74956 22.8995	0.822912  1.48406
5.15369	1.74806 22.8993	0.822912  1.48406
5.15399	1.74656  22.899	0.822912  1.48406
5.15419	1.74505 22.8986	0.822912  1.48406
5.15449	1.74353 22.8983	0.822912  1.48406
5.15463	1.74202 22.8979	0.822912  1.48406
5.15499	1.74051 22.8976	0.822912  1.48406
5.15519	  1.739 22.8972	0.822912  1.48406
5.15549	1.73749 22.8968	0.822912  1.48406
5.15569	1.73598 22.8965	0.822912  1.48406
5.15591	1.73446  22.896	0.822912  1.48406
5.15627	1.73294 22.8956	0.822912  1.48406
5.15649	1.73141 22.8949	0.822912  1.48406
5.1567	1.72985 22.8939	0.822912  1.48406
5.157	1.72826 22.8925	0.822912  1.48406
5.1572	1.72663 22.8906	0.822912  1.48406
5.15751	1.72499 22.8884	0.822912  1.48406
5.1577	1.72334 22.8862	0.822912  1.48406
5.158	1.72171 22.8842	0.822912  1.48406
5.1582	1.72009 22.8824	0.822912  1.48406
5.15849	1.71848 22.8807	0.822912  1.48406
5.15871	1.71688 22.8791	0.822912  1.48406
5.15899	1.71528 22.8776	0.822912  1.48406
5.15919	1.71369 22.8762	0.822912  1.48406
5.15949	 1.7121 22.8749	0.822912  1.48406
5.15969	1.71053 22.8737	0.822912  1.48406
5.15991	1.70896 22.8726	0.822912  1.48406
5.16027	1.70741 22.8717	0.822912  1.48406
5.16047	1.70585 22.8708	0.822912  1.48406
5.16074	1.70428 22.8696	0.822912  1.48406
5.16101	1.70268 22.8681	0.822912  1.48406
5.16122	1.70106 22.8663	0.822912  1.48406
5.16141	1.69942 22.8642	0.822912  1.48406
5.16177	1.69777 22.8619	0.822912  1.48406
5.16197	1.69613 22.8598	0.822912  1.48406
5.16224	 1.6945 22.8579	0.822912  1.48406
5.16244	1.69289 22.8562	0.822912  1.48406
5.16275	 1.6913 22.8547	0.822912  1.48406
5.16295	1.68971 22.8534	0.822912  1.48406
5.16316	1.68814 22.8523	0.822912  1.48406
5.16352	1.68659 22.8514	0.822912  1.48406
5.16372	1.68505 22.8506	0.822912  1.48406
5.16399	1.68352 22.8501	0.822912  1.48406
5.16419	  1.682 22.8497	0.822912  1.48406
5.16449	 1.6805 22.8495	0.822912  1.48406
5.16469	  1.679 22.8494	0.822912  1.48406
5.16491	1.67752 22.8494	0.822912  1.48406
5.16527	1.67603 22.8495	0.822912  1.48406
5.16547	1.67455 22.8496	0.822912  1.48406
5.16574	1.67305 22.8494	0.822912  1.48406
5.16594	1.67152 22.8488	0.822912  1.48406
5.16624	1.66996 22.8478	0.822912  1.48406
5.16644	1.66839 22.8467	0.822912  1.48406
5.16667	1.66683 22.8457	0.822912  1.48406
5.16702	1.66528 22.8448	0.822912  1.48406
5.16722	1.66375 22.8442	0.822912  1.48406
5.16749	1.66223 22.8437	0.822912  1.48406
5.16769	1.66071 22.8434	0.822912  1.48406
5.16799	1.65921 22.8432	0.822912  1.48406
5.1682	1.65771 22.8431	0.822912  1.48406
5.16841	1.65623 22.8431	0.822912  1.48406
5.16877	1.65475 22.8432	0.822912  1.48406
5.16897	1.65327 22.8435	0.822912  1.48406
5.16924	1.65181 22.8438	0.822912  1.48406
5.16944	1.65036 22.8443	0.822912  1.48406
5.16974	1.64891 22.8449	0.822911  1.48406
5.16994	1.64747 22.8456	0.822911  1.48406
5.17016	1.64603 22.8463	0.822911  1.48406
5.17052	 1.6446 22.8471	0.822911  1.48406
5.17073	1.64317  22.848	0.822911  1.48406
5.17101	1.64175  22.849	0.822911  1.48406
5.17121	1.64034 22.8501	0.822911  1.48406
5.17149	1.63893 22.8513	0.822911  1.48406
5.17169	1.63753 22.8525	0.822911  1.48406
5.17199	1.63612 22.8537	0.822911  1.48406
5.17211	1.63472 22.8549	0.822911  1.48406
5.17249	1.63331 22.8562	0.822911  1.48406
5.17269	1.63192 22.8575	0.822911  1.48406
5.173	1.63052 22.8589	0.822911  1.48406
5.17313	1.62914 22.8603	0.822911  1.48406
5.17352	1.62775 22.8618	0.822911  1.48406
5.1738	1.62637 22.8633	0.822911  1.48406
5.17423	1.62498 22.8648	0.822911  1.48406
5.1745	1.62359 22.8663	0.822911  1.48406
5.17473	1.62219 22.8677	0.822911  1.48406
5.17485	1.62079  22.869	0.822911  1.48406
5.17494	1.61853 22.8579	0.822469  1.48327
5.17524	1.61463  22.823	0.821172  1.48093
5.17545	1.61003 22.7779	0.819519  1.47795
5.17574	1.60561 22.7355	0.817981  1.47517
5.17594	1.60136 22.6954	0.816552   1.4726
5.17624	1.59726 22.6576	0.815229  1.47021
5.17636	1.59331  22.622	0.814008  1.46801
5.17677	1.58953 22.5888	0.812884  1.46598
5.17697	1.58593 22.5582	0.811855  1.46413
5.17724	1.58252 22.5304	0.810916  1.46243
5.17744	1.57929 22.5052	0.810063  1.46089
5.17774	1.57624 22.4825	0.809293   1.4595
5.17783	1.57334 22.4622	0.808601  1.45826
5.17827	 1.5706 22.4441	0.807985  1.45715
5.17847	1.56801 22.4281	0.807441  1.45617
5.17875	1.56553 22.4137	0.806965  1.45531
5.17895	1.56314 22.4008	0.806554  1.45457
5.17924	1.56086 22.3893	0.806205  1.45394
5.17944	1.55868 22.3793	0.805914  1.45341
5.17974	1.55661  22.371	0.805679  1.45299
5.17994	1.55466 22.3644	0.805496  1.45266
5.18016	1.55283 22.3594	0.805362  1.45242
5.18052	1.5511 22.356	0.805274  1.45226
5.18072	1.54948 22.3541	0.80523 1.45218
5.18099	1.54795 22.3536	0.805227  1.45217
5.18119	1.54651 22.3544	0.805262  1.45224
5.18149	1.54516 22.3564	0.805332  1.45236
5.18169	1.54388 22.3595	0.805436  1.45255
5.18191	1.54266 22.3636	0.805571  1.45279
5.18227	1.54151 22.3685	0.805734  1.45309
5.18247	1.54041 22.3742	0.805924  1.45343
5.18276	1.53934 22.3803	0.806138  1.45382
5.18296	1.53829 22.3867	0.806375  1.45424
5.18324	1.53725 22.3933	0.806631  1.45471
5.18344	1.53624 22.4002	0.806906   1.4552
5.18366	1.53526 22.4077	0.807198  1.45573
5.18402	1.53433 22.4159	0.807505  1.45628
5.18422	1.53344 22.4246	0.807825  1.45686
5.18449	1.53258 22.4338	0.808157  1.45746
5.18469	1.53176 22.4435	0.808499  1.45807
5.18499	1.53095 22.4535	0.80885 1.45871
5.18519	1.53017 22.4638	0.809209  1.45935
5.18541	1.52941 22.4744	0.809574  1.46001
5.18577	1.52866 22.4853	0.809944  1.46068
5.18597	1.52794 22.4964	0.810319  1.46136
5.18624	1.52722 22.5077	0.810696  1.46204
5.18644	1.52652 22.5192	0.811075  1.46272
5.18675	1.52582 22.5308	0.811455   1.4634
5.18695	1.52512 22.5424	0.811835  1.46409
5.18716	1.52443 22.5541	0.812215  1.46477
5.18752	1.52375 22.5659	0.812593  1.46546
5.18775	1.52306 22.5776	0.812969  1.46613
5.18796	1.52238 22.5894	0.813342  1.46681
5.18824	1.52169 22.6012	0.813711  1.46747
5.18844	  1.521 22.6129	0.814077  1.46813
5.18874	 1.5203 22.6245	0.814438  1.46878
5.18886	1.51959  22.636	0.814793  1.46943
5.18927	1.51888 22.6474	0.815144  1.47006
5.18947	1.51814 22.6584	0.815488  1.47068
5.18974	1.51737  22.669	0.815827  1.47129
5.18996	1.51656 22.6789	0.816158  1.47189
5.19016	1.51571 22.6882	0.816483  1.47247
5.19052	1.51482  22.697	0.816801  1.47305
5.19075	1.51392 22.7056	0.817111  1.47361
5.19096	1.51302 22.7142	0.817414  1.47415
5.19124	1.51211 22.7226	0.817709  1.47468
5.19144	1.51119  22.731	0.817996   1.4752
5.19174	1.51026 22.7392	0.818276  1.47571
5.19194	1.50932 22.7473	0.818547  1.47619
5.19216	1.50837 22.7552	0.81881 1.47667
5.19252	1.50741  22.763	0.819065  1.47713
5.19272	1.50644 22.7707	0.819312  1.47757
5.19299	1.50546 22.7782	0.81955   1.478
5.19319	1.50447 22.7856	0.819781  1.47842
5.19349	1.50347 22.7929	0.820003  1.47882
5.19369	1.50246    22.8	0.820218  1.47921
5.19391	1.50143 22.8068	0.820424  1.47958
5.19427	1.50038 22.8134	0.820622  1.47994
5.19447	1.49931 22.8197	0.820813  1.48028
5.19475	1.49821 22.8254	0.820995  1.48061
5.19495	1.49706 22.8304	0.82117 1.48093
5.19524	1.49587 22.8348	0.821338  1.48123
5.19544	1.49464 22.8387	0.821498  1.48152
5.19566	 1.4934 22.8424	0.821651  1.48179
5.19602	1.49216 22.8461	0.821796  1.48206
5.19622	1.49092 22.8497	0.821935  1.48231
5.19649	1.48967 22.8532	0.822067  1.48254
5.19666	1.48841 22.8567	0.822192  1.48277
5.19702	1.48714   22.86	0.82231 1.48298
5.19722	1.48587 22.8633	0.822423  1.48318
5.1975	1.48459 22.8665	0.822529  1.48338
5.19763	 1.4833 22.8696	0.822629  1.48356
5.19802	1.48201 22.8726	0.822723  1.48373
5.19822	1.48071 22.8755	0.822811  1.48389
5.19849	1.47941 22.8784	0.822894  1.48404
5.19862	 1.4781 22.8812	0.822972  1.48418
5.19899	1.47678 22.8839	0.823045  1.48431
5.19919	1.47545 22.8864	0.823112  1.48443
5.19949	1.47412 22.8888	0.823175  1.48454
5.19969	1.47277 22.8911	0.823233  1.48465
5.19999	1.47142 22.8933	0.823287  1.48474
5.20019	1.47006 22.8954	0.823337  1.48483
5.20041	1.46869 22.8973	0.823382  1.48492
5.20077	1.46731 22.8991	0.823423  1.48499
5.20097	1.46593 22.9008	0.823461  1.48506
5.20124	1.46454 22.9025	0.823495  1.48512
5.20141	1.46314 22.9041	0.823526  1.48517
5.20175	1.46175 22.9057	0.823553  1.48522
5.20197	1.46034 22.9071	0.823577  1.48527
5.20216	1.45893 22.9085	0.823598  1.48531
5.20255	1.45739 22.9096	0.823598  1.48533
5.20278	1.45546 22.9102	0.82354 1.48532
5.20298	1.45305   22.91	0.823411  1.48526
5.20324	1.45019 22.9093	0.823215  1.48517
5.20344	1.44694 22.9086	0.822956  1.48505
5.2038	1.44341 22.9094	0.82264 1.48488
5.20401	1.43966 22.9122	0.82227 1.48469
5.20438	1.4357 22.917	0.821851  1.48447
5.20465	1.43154 22.9233	0.821387  1.48422
5.20486	1.42719 22.9311	0.820882  1.48395
5.20506	1.42268 22.9401	0.82034 1.48366
5.20526	1.41802 22.9504	0.819764  1.48335
5.20546	1.41322 22.9616	0.819157  1.48301
5.20574	1.40829 22.9737	0.818524  1.48267
5.206	1.40325 22.9863	0.817866   1.4823
5.2062	1.39811 22.9995	0.817187  1.48193
5.2066	1.39288 23.0132	0.81649 1.48155
5.20685	1.38756 23.0271	0.815778  1.48115
5.20705	1.38218 23.0411	0.815052  1.48075
5.20726	1.37673 23.0552	0.814316  1.48034
5.20746	1.37123 23.0693	0.813572  1.47992
5.20774	1.36569 23.0833	0.812821   1.4795
5.20795	1.36011  23.097	0.812066  1.47908
5.20831	 1.3545 23.1104	0.811309  1.47866
5.20843	1.34889 23.1235	0.810551  1.47824
5.20866	1.34263 23.1238	0.80937 1.47702
5.20902	1.33516 23.0995	0.807373  1.47429
5.20922	1.32718 23.0645	0.805041  1.47093
5.20949	1.31937 23.0322	0.802822  1.46777
5.20969	1.31172 23.0021	0.800716  1.46481
5.20999	1.30422  22.974	0.798719  1.46204
5.21019	1.29688 22.9478	0.796828  1.45946
5.21049	 1.2897 22.9235	0.795041  1.45706
5.21072	1.28267 22.9009	0.793355  1.45483
5.21091	 1.2758 22.8798	0.791766  1.45277
5.21127	1.26908 22.8603	0.790273  1.45087
5.21147	1.26252 22.8421	0.788872  1.44912
5.21174	1.25609 22.8248	0.78756 1.44752
5.21194	 1.2498 22.8082	0.786335  1.44606
5.21224	1.24363 22.7924	0.785193  1.44474
5.21244	1.23761 22.7774	0.784131  1.44355
5.21266	1.23173 22.7633	0.783147  1.44249
5.21302	1.22599   22.75	0.782237  1.44154
5.21322	1.22041 22.7377	0.781399   1.4407
5.21349	1.21497 22.7262	0.78063 1.43997
5.21369	1.20966 22.7153	0.779928  1.43935
5.21399	1.20449 22.7049	0.779288  1.43882
5.21419	1.19946 22.6952	0.77871 1.43838
5.21449	1.19456  22.686	0.778189  1.43803
5.21462	1.18978 22.6772	0.777724  1.43776
5.21499	1.18514 22.6688	0.777312  1.43757
5.2152	1.18062 22.6608	0.77695 1.43745
5.2155	1.17622 22.6531	0.776636   1.4374
5.21563	1.17193 22.6456	0.776367  1.43741
5.21599	1.16776 22.6384	0.776142  1.43748
5.21619	 1.1637 22.6312	0.775957  1.43761
5.21649	1.15974 22.6243	0.775811  1.43779
5.21669	1.15589 22.6174	0.775701  1.43802
5.21699	1.15214 22.6105	0.775626   1.4383
5.21719	1.14849 22.6037	0.775582  1.43861
5.21741	1.14493  22.597	0.775569  1.43896
5.21777	1.14147 22.5903	0.775585  1.43935
5.21797	 1.1381 22.5836	0.775626  1.43977
5.21824	1.13482  22.577	0.775693  1.44021
5.21844	1.13163 22.5703	0.775782  1.44068
5.2188	1.12851 22.5636	0.775893  1.44118
5.2191	1.12548 22.5568	0.776023   1.4417
5.21934	1.12252 22.5499	0.776171  1.44223
5.21952	1.11906 22.5309	0.775913  1.44199
5.21985	1.11457 22.4887	0.77485 1.44024
5.22023	1.10968 22.4368	0.773461  1.43788
5.2207	1.10501 22.3879	0.772194  1.43572
5.22142	1.10053 22.3417	0.771043  1.43377
5.2218	1.09624 22.2981	0.770003  1.43201
5.22207	1.09213  22.257	0.76907 1.43044
5.22228	 1.0882 22.2184	0.768239  1.42904
5.22255	1.08442 22.1821	0.767504  1.42782
5.22277	1.0808 22.148	0.766862  1.42675
5.22297	1.07733 22.1161	0.766307  1.42583
5.22328	  1.074 22.0862	0.765835  1.42506
5.22351	1.07082 22.0583	0.765443  1.42443
5.22371	1.06777 22.0323	0.765124  1.42393
5.22389	1.06485 22.0081	0.764877  1.42355
5.22407	1.06205 21.9856	0.764695  1.42328
5.22425	1.05938 21.9649	0.764577  1.42312
5.22442	1.05682 21.9457	0.764517  1.42306
5.2246	1.05437 21.9281	0.764512   1.4231
5.22477	1.05203 21.9118	0.764558  1.42323
5.225	1.04978 21.8969	0.764653  1.42344
5.22513	1.04764 21.8833	0.764793  1.42372
5.22522	1.04504 21.8591	0.764551   1.4233
5.2254	1.04147 21.8132	0.763528  1.42141
5.22558	1.03754 21.7589	 0.7622 1.41895
5.22575	1.03383 21.7087	0.761014  1.41675
5.22593	1.03035 21.6624	0.759964   1.4148
5.22616	1.02707   21.62	0.759042  1.41308
5.22652	1.02399 21.5811	0.758243  1.41159
5.22674	 1.0211 21.5457	0.75756 1.41031
5.22695	1.01839 21.5136	0.756987  1.40923
5.22724	1.01585 21.4846	0.756519  1.40834
5.22744	1.01348 21.4585	0.756149  1.40763
5.22774	1.01125 21.4353	0.755873   1.4071
5.22794	1.00917 21.4147	0.755684  1.40672
5.22816	1.00722 21.3966	0.755577  1.40649
5.22852	1.00541 21.3809	0.755548  1.40641
5.22872	1.00372 21.3676	0.755591  1.40645
5.22899	1.00215 21.3563	0.755702  1.40663
5.22919	1.00068 21.3472	0.755876  1.40691
5.22949	0.999318  21.3399	0.756108  1.40731
5.22969	0.998047  21.3344	0.756395   1.4078
5.22991	0.996863  21.3305	0.756732  1.40839
5.23027	0.99576 21.3281	0.757115  1.40906
5.23047	0.994729   21.327	0.757541  1.40982
5.23076	0.993752   21.327	0.758006  1.41064
5.23096	0.992822  21.3278	0.758506  1.41152
5.23124	0.991935  21.3294	0.759037  1.41247
5.23144	0.991092  21.3318	0.759598  1.41347
5.23166	 0.9903 21.3352	0.760184  1.41452
5.23202	0.989561  21.3396	0.760793  1.41561
5.23222	0.988869   21.345	0.761422  1.41673
5.23249	0.988219  21.3512	0.762069  1.41789
5.23269	0.987605  21.3582	0.76273 1.41908
5.23299	0.987025  21.3658	0.763403  1.42029
5.23319	0.986474  21.3741	0.764087  1.42152
5.23349	0.985949  21.3829	0.764779  1.42277
5.23361	0.985448  21.3922	0.765477  1.42402
5.23402	0.984968   21.402	0.76618 1.42529
5.23422	0.984506  21.4122	0.766884  1.42656
5.23449	0.984058  21.4227	0.767589  1.42783
5.23471	0.983621  21.4334	0.768294   1.4291
5.23491	0.983193  21.4444	0.768996  1.43037
5.23527	0.982773  21.4556	0.769695  1.43163
5.23547	0.982352  21.4668	0.770388  1.43289
5.23574	0.981919  21.4778	0.771076  1.43413
5.23594	0.981468  21.4884	0.771756  1.43536
5.23624	0.980998  21.4987	0.772429  1.43658
