time 	 force 	 position
5.91408	-0.779818    17.839	0.937113  1.01239
5.91434	-0.712822   17.8268	0.884886  1.04961
5.91463	-0.57866  17.8392	0.920493  1.02424
5.9148	-0.392096   17.8754	0.959629 0.996366
5.91793	-0.18361  17.9271	  1.0026 0.965758
5.91816	0.0333572   17.9884	0.90193 1.03744
5.91846	0.258457  18.0549	0.95148 1.00212
5.91924	0.478684   18.122	 1.00727 0.962359
5.91949	0.671925  18.1851	 1.0702 0.91751
5.91969	0.821138  18.2407	  1.1413 0.866831
5.92001	0.913647   18.286	 1.22182 0.809442
5.92358	0.940522   18.319	 1.31323 0.744296
5.92389	0.907777  18.3392	 1.06507 0.921051
5.92413	0.832236   18.347	 1.16641 0.848779
5.92453	0.714522  18.3418	1.28918 0.76122
5.92486	0.543409  18.3224	 1.44008 0.653603
5.92505	0.311261  18.2882	 1.62887 0.518966
5.92532	0.01347 18.2391	1.87036 0.34674
5.92549	-0.35204  18.1751	 2.18823 0.120047
5.9258	-0.785249   18.0968	  2.62273 -0.189824
5.9311	-1.28443   18.005	  3.24837 -0.636015
5.93136	-1.78034  17.9124	0.818618  1.09684
5.93163	-2.15542  17.8402	0.89161 1.04474
5.93189	-2.39234  17.7918	  0.9875 0.976295
5.93207	-2.5497 17.7571	 1.11822 0.882987
5.93228	-2.67511  17.7279	 1.3057 0.74916
5.93246	-2.80663  17.6976	 1.59517 0.542535
5.93657	-2.97398  17.6611	 2.09718 0.184201
5.93694	-3.12026  17.6317	0.735357  1.15632
5.9435	-3.13289  17.6346	0.853538  1.07194
5.94395	-2.4103 17.7842	0.451837  1.35884
5.9443	-0.127923   18.2345	0.48009 1.33866
5.9445	3.39076 18.9263	0.563619  1.27901
5.94478	7.08435 19.6618	 6.64149 -3.06171
5.94495	10.1102 20.2839	0.388347  1.52707
5.9462	11.8154 20.6707	0.461178  1.47505
5.94649	11.7107 20.7303	0.484914   1.4581
5.94682	9.44671  20.397	0.496636  1.44973
5.9504	4.79342 19.6271	0.503593  1.44476
5.95066	-1.51251  18.5493	 1.24584 0.791737
5.95099	-7.78905  17.4618	0.963401 0.993457
5.95113	-13.1785  16.5186	0.83075  1.0882
5.95192	-17.6878  15.7214	0.754034  1.14299
5.9521	-21.3359  15.0688	0.704256  1.17854
5.95235	-24.1523  14.5578	0.669507  1.20336
5.95256	-26.1742  14.1835	0.643992  1.22158
5.95634	-27.4452  13.9394	0.624554  1.23546
5.95659	-28.0439  13.8118	0.676362  1.19845
5.95685	-28.0783  13.7807	0.65559 1.21328
5.95701	-27.6205  13.8338	0.639217  1.22498
5.95721	-26.7099  13.9654	0.626044  1.23439
5.95752	-25.3875  14.1694	0.615267  1.24208
5.9579	-23.6948  14.4394	0.60633 1.24846
5.95821	-21.6735   14.769	0.598836  1.25382
5.95849	-19.3644  15.1512	0.592492  1.25835
5.95874	-16.8076  15.5797	0.587077  1.26221
5.96339	-14.1288   16.035	0.889287  1.04639
5.96429	-11.5259   16.487	0.849459  1.07483
5.96446	-9.0814 16.9222	0.81821 1.09713
5.96479	-6.77853  17.3415	0.793159  1.11502
5.96846	-4.60323  17.7454	0.772727   1.1296
5.96878	-2.55089  18.1359	0.873091  1.05799
5.96909	-0.625349   18.5152	0.849568  1.07477
5.97543	1.17654 18.8838	0.829532  1.08907
5.97596	2.85386 19.2396	0.967783 0.990473
5.97623	4.39534 19.5796	0.940473  1.00995
5.97664	5.80198 19.9023	0.916873  1.02678
5.97685	7.08559 20.2075	0.896377  1.04139
5.9772	8.25687 20.4948	0.878503  1.05414
5.97822	9.32548 20.7642	0.862856   1.0653
5.97847	10.3002  21.016	0.849114   1.0751
5.97867	11.1891 21.2501	0.837011  1.08373
5.9816	11.9993 21.4671	0.826323  1.09135
5.98189	 12.723 21.6638	0.877354  1.05495
5.98208	13.3405 21.8347	0.862642  1.06544
5.98226	 13.851 21.9789	0.849977  1.07447
5.98244	14.2693 22.0993	0.839013  1.08228
5.98261	14.6086 22.1987	0.829476  1.08908
5.98284	14.8807 22.2796	0.821146  1.09501
5.98304	15.0959 22.3442	0.813842  1.10022
5.98611	15.2518 22.3918	0.855078   1.0708
5.98637	15.3356 22.4192	0.844541  1.07831
5.99118	15.3494 22.4271	0.835495  1.08475
5.99155	15.3122 22.4222	0.882653   1.0512
5.99189	15.2451  22.414	0.873373  1.05781
5.99318	  15.16 22.4063	0.865074  1.06372
5.99356	15.0597 22.3975	0.876441  1.05562
5.99383	14.9449 22.3849	0.868309  1.06141
5.99651	 14.815 22.3654	0.899686  1.03908
5.99678	14.6678  22.335	0.889948    1.046
5.99711	14.5052 22.2937	0.88135 1.05212
5.99942	14.3325 22.2439	0.873739  1.05753
6.00062	14.1577 22.1927	0.893113   1.0438
6.0009	13.9912 22.1501	0.88653 1.04848
6.00114	13.8372 22.1196	0.880547  1.05273
6.00309	13.6951  22.099	0.875112  1.05659
6.00764	13.5598 22.0851	0.886319  1.04863
6.00835	13.4244 22.0782	0.903794  1.03627
6.00865	13.2902 22.0833	0.898059  1.04033
6.00898	13.1605 22.1017	0.892825  1.04405
6.00925	13.0357 22.1301	0.888054  1.04743
6.00952	12.9162 22.1655	0.883707  1.05051
6.00983	12.8022 22.2056	0.879751  1.05332
6.01282	12.6938 22.2482	0.876151  1.05587
6.01302	12.5912 22.2898	0.890921  1.04541
6.01336	 12.494 22.3255	0.886934  1.04824
6.01485	 12.402 22.3534	0.883328  1.05079
6.01607	12.3148 22.3725	0.895813  1.04195
6.01634	 12.232 22.3807	0.891894  1.04473
6.01651	12.1532 22.3777	0.888363  1.04723
6.01672	12.0782 22.3655	0.885181  1.04948
6.01701	12.0067 22.3457	0.882312  1.05151
6.02336	11.9387 22.3197	0.879723  1.05334
6.02362	11.8751 22.2918	0.905444  1.03521
6.02395	11.8177 22.2687	0.90227 1.03746
6.02436	11.7666 22.2523	0.899372   1.0395
6.02461	11.7204 22.2413	0.896729  1.04137
6.02488	11.6782 22.2343	0.89432 1.04307
6.02511	 11.639 22.2302	0.892126  1.04462
6.02526	 11.602 22.2282	0.890126  1.04603
6.02557	11.5667 22.2275	0.888306  1.04732
6.02942	11.5326 22.2273	0.886649  1.04849
6.02968	11.5025 22.2313	0.894987  1.04265
6.02985	11.4819 22.2458	0.893727  1.04354
6.03014	11.4716 22.2721	0.892562  1.04436
6.03305	11.4687 22.3069	0.891485  1.04512
6.03334	11.4723  22.346	0.896715  1.04145
6.03355	11.4826 22.3846	0.895682  1.04218
6.03386	11.4986 22.4202	0.894732  1.04285
6.03758	11.5189 22.4509	0.900812  1.03859
6.03785	11.5435 22.4738	0.899807  1.03929
6.03809	11.5713 22.4882	0.898886  1.03994
6.0383	11.5998 22.4951	0.898042  1.04054
6.03847	11.6272 22.4953	0.897268  1.04108
6.03871	 11.652 22.4898	0.896558  1.04158
6.04154	 11.673 22.4794	0.895907  1.04204
6.04268	11.6923 22.4683	0.902232  1.03768
6.04295	11.7141 22.4638	0.901986  1.03785
6.04329	11.7388 22.4677	0.901752  1.03802
6.04559	11.7641 22.4779	0.901531  1.03817
6.04588	11.7842 22.4914	0.905358  1.03551
6.04604	 11.791 22.5045	0.904993  1.03577
6.04643	 11.782 22.5155	0.904655  1.03601
6.04876	11.7588 22.5241	0.90434 1.03623
6.049	11.7313 22.5352	0.898573  1.04032
6.04915	11.7154 22.5577	0.899209  1.03987
6.04933	11.7156 22.5935	0.899789  1.03946
6.05136	11.7301 22.6372	0.901017  1.03864
6.05153	11.7598 22.6826	0.901856  1.03806
6.05431	11.8034  22.726	0.903091  1.03721
6.05469	11.8573 22.7653	0.903883  1.03665
6.05486	11.9178 22.7997	0.904602  1.03615
6.05555	11.9815 22.8285	0.905745  1.03537
6.05921	12.0489 22.8547	0.901086  1.03872
6.05944	12.1214 22.8856	0.90264 1.03764
6.05978	 12.197 22.9231	0.904068  1.03665
6.06056	12.2717 22.9647	0.905376  1.03574
6.06081	12.3424 23.0083	0.906571  1.03491
6.0613	 12.406 23.0518	0.907489  1.03428
6.06231	12.4586 23.0932	0.908307  1.03372
6.06349	12.4966 23.1305	0.909091  1.03318
6.06489	12.5161  23.162	0.909535   1.0329
6.06535	 12.523 23.1917	0.902721  1.03762
6.06651	12.5373  23.228	0.900398  1.03931
6.06785	12.5712 23.2707	0.902002  1.03821
6.06841	12.6234 23.3153	0.903172  1.03741
6.07125	  12.69 23.3586	0.904359   1.0366
6.07159	12.7671 23.3983	0.906403  1.03518
6.07176	12.8499 23.4334	0.908278  1.03389
6.0726	12.9334 23.4636	0.909995   1.0327
6.07349	13.0151 23.4879	0.909837  1.03283
6.0745	13.0959 23.5044	0.91005  1.0327
6.0754	 13.179 23.5178	0.905356  1.03599
6.07643	13.2661 23.5385	0.907252  1.03469
6.07727	13.3534 23.5693	0.906468  1.03526
6.07838	13.4328 23.6055	0.906338  1.03538
6.07964	13.4977 23.6432	0.907084  1.03488
6.08036	13.5438 23.6795	0.907555  1.03457
6.08137	13.5686 23.7123	0.908829   1.0337
6.08236	13.5794 23.7453	0.901836  1.03856
6.08339	13.5938  23.786	0.900173  1.03973
6.08437	13.6217 23.8348	0.901666  1.03872
6.08536	13.6634 23.8867	0.901287    1.039
6.08656	13.7171 23.9381	0.904403  1.03686
6.0874	13.7788 23.9868	0.907278  1.03489
6.08856	13.8429 24.0316	0.909922  1.03308
6.08949	13.9073  24.071	0.908086  1.03437
6.09052	13.9745 24.1026	0.907587  1.03473
6.09166	14.0467 24.1247	0.908749  1.03395
6.09248	14.1233 24.1422	0.906662  1.03542
6.09394	14.2019 24.1659	0.909483  1.03349
6.09445	14.2786 24.1987	0.911691  1.03199
6.09569	14.3493 24.2372	0.913317  1.03088
6.09632	14.4099 24.2782	0.913142  1.03103
6.09744	 14.457 24.3192	0.914707  1.02997
6.09838	14.4881 24.3578	0.914013  1.03047
6.10055	14.5015 24.3925	0.916405  1.02883
6.10098	14.4968 24.4222	0.918582  1.02735
6.10203	14.4749 24.4464	0.920127   1.0263
6.10223	14.4365 24.4646	0.921966  1.02505
6.10495	14.3825 24.4766	0.923199  1.02421
6.10516	14.3141 24.4825	0.924751  1.02315
6.10538	14.2327 24.4822	0.926151   1.0222
6.10759	14.1371 24.4753	0.914897  1.02996
6.10781	14.0247 24.4605	0.917401  1.02826
6.10907	13.9038 24.4428	0.911139  1.03255
6.10934	13.7915 24.4315	0.913809  1.03074
6.11062	13.6957  24.429	0.911541  1.03231
6.11133	13.6182 24.4314	0.910327  1.03316
6.11237	13.5611 24.4355	0.910496  1.03306
6.11373	13.5251 24.4388	0.909199  1.03397
6.11549	13.5105 24.4391	0.909769   1.0336
6.11577	13.5153 24.4353	0.912914  1.03147
6.11658	13.5364 24.4268	0.911682  1.03233
6.11762	13.5732 24.4127	0.910817  1.03294
6.12059	13.6252 24.3923	0.914042  1.03076
6.12093	13.6879 24.3662	0.916989  1.02877
6.12112	13.7558 24.3353	0.919676  1.02696
6.12142	13.8244 24.3005	0.922124   1.0253
6.12362	13.8877 24.2673	0.906208  1.03617
6.12409	13.9387 24.2449	0.909752  1.03379
6.1243	13.9742 24.2359	0.912995  1.03161
6.12608	13.9936 24.2366	0.909728  1.03385
6.12634	13.9957  24.244	0.913056  1.03161
6.12768	  13.98 24.2552	0.91093 1.03307
6.12837	13.9536 24.2725	0.906441  1.03612
6.12939	13.9315 24.3018	0.906664  1.03599
6.13078	13.9238 24.3429	0.903279   1.0383
6.13141	13.9338 24.3905	0.904728  1.03734
6.13246	13.9611 24.4411	0.907307  1.03562
6.13332	14.0049 24.4914	0.903227  1.03839
6.13484	14.0676 24.5384	0.903898  1.03796
6.13754	14.1496 24.5799	0.904618   1.0375
6.13787	14.2476 24.6148	0.908678  1.03479
6.13813	14.3558 24.6427	0.912408   1.0323
6.13831	14.4677  24.664	0.915828  1.03002
6.13955	14.5755 24.6838	0.91168 1.03285
6.14076	14.6687  24.711	0.912062  1.03262
6.14143	14.7377 24.7477	0.912888  1.03209
6.14356	14.7751 24.7905	0.912039  1.03269
6.14393	14.7769 24.8366	0.915399  1.03046
6.14432	14.7444 24.8836	0.917943  1.02877
6.14538	14.6813 24.9295	0.91975 1.02758
6.14694	14.5868  24.973	0.916664  1.02967
6.14725	14.4586 25.0127	0.919591  1.02773
6.14861	14.2978 25.0477	0.919654  1.02771
6.14946	14.1128 25.0813	 0.9118 1.03297
6.15033	13.9189 25.1197	0.909916  1.03424
6.1513	13.7278 25.1636	0.913297  1.03201
6.15228	 13.546 25.2091	0.907426  1.03594
6.15407	 13.38 25.253	0.911102  1.03351
6.15441	13.2315 25.2931	0.914455   1.0313
6.15547	13.1012 25.3279	 0.9096 1.03455
6.15649	12.9948 25.3555	0.907585  1.03591
6.15774	12.9175 25.3739	0.907203  1.03618
6.15843	12.8764 25.3869	0.904646   1.0379
6.16011	12.8812 25.4019	0.903769   1.0385
6.16031	12.9325 25.4208	0.907771  1.03587
6.16178	13.0234 25.4409	0.905323  1.03752
6.16249	13.1502 25.4598	0.903991  1.03842
6.16383	13.3092 25.4753	0.908133   1.0357
6.16452	13.4935 25.4865	0.907923  1.03587
6.16663	13.6973 25.4925	0.909142  1.03508
6.16701	13.9153 25.4928	0.912969  1.03258
6.16719	14.1398 25.4875	0.916487  1.03028
6.1717	14.3649 25.4768	 0.9162 1.03049
6.17198	14.5868 25.4607	0.919489  1.02833
6.17212	14.8015 25.4397	0.922497  1.02637
6.17232	15.0041 25.4142	0.925244  1.02457
6.17272	15.1908 25.3848	0.927748  1.02293
6.17588	15.3534 25.3562	0.907582  1.03627
6.17618	15.4801 25.3364	0.911549  1.03369
6.17637	15.5678 25.3273	0.915162  1.03134
6.1767	15.6198  25.326	0.918447   1.0292
6.17749	15.6391 25.3303	0.920883  1.02762
6.17822	15.6253 25.3381	0.918555  1.02918
6.17928	15.5747 25.3481	0.91982 1.02837
6.1806	15.4838  25.359	0.916175  1.03079
6.18128	15.3493   25.37	0.91638 1.03068
6.18239	15.1777 25.3835	0.913966  1.03224
6.18352	14.9899 25.4042	0.906257  1.03732
6.18538	 14.806 25.4314	0.904337  1.03859
6.18886	 14.635 25.4614	0.908455  1.03593
6.18906	14.4776  25.492	0.912212   1.0335
6.18923	14.3316 25.5216	0.915634  1.03129
6.18945	14.1954  25.549	0.918746  1.02927
6.18978	14.0674 25.5732	0.921572  1.02745
6.19163	13.9516 25.5929	0.910898  1.03442
6.19201	13.8562 25.6065	0.914511  1.03209
6.19218	13.7823 25.6135	0.917802  1.02997
6.19372	13.7274 25.6138	0.915138  1.03173
6.1943	13.6976 25.6109	0.911949  1.03379
6.19531	13.7017 25.6115	0.913813  1.03262
6.19669	 13.742 25.6172	0.909412   1.0355
6.1973	13.8177 25.6252	0.908636  1.03602
6.19837	13.9272 25.6332	0.908748  1.03597
6.19942	14.0687 25.6396	0.903979  1.03908
6.20112	14.2415 25.6426	0.905465  1.03814
6.2014	14.4404 25.6417	0.909661  1.03546
6.2046	14.6579 25.6366	0.908516  1.03622
6.20493	14.8884 25.6272	0.912517  1.03366
6.20514	15.1251 25.6136	0.91619 1.03131
6.20546	15.3602 25.5965	0.919554  1.02916
6.2065	15.5863 25.5798	0.914878  1.03221
6.20756	15.7934 25.5708	0.912962  1.03348
6.20931	 15.969 25.5715	0.912893  1.03355
6.20974	16.1056 25.5796	0.916432   1.0313
6.21031	16.2022 25.5931	0.917258   1.0308
6.21174	16.2585   25.61	0.919193  1.02958
6.21428	16.2686 25.6291	0.909228    1.036
6.2145	16.2235 25.6498	0.913105  1.03354
6.21497	16.1251 25.6708	0.916572  1.03134
6.21614	15.983 25.691	0.919673  1.02937
6.21652	15.8057 25.7093	0.922447  1.02761
6.21886	15.6057 25.7276	0.911271  1.03477
6.21906	15.3986 25.7505	0.914689  1.03261
6.22258	 15.192 25.7786	0.917791  1.03065
6.22292	14.9872 25.8095	0.920603  1.02887
6.22308	14.7854 25.8412	0.923149  1.02725
6.22764	14.5877 25.8721	0.925452   1.0258
6.228	14.4125 25.9027	0.891606  1.04736
6.22835	 14.292 25.9351	0.896622  1.04421
6.22851	14.2333 25.9694	0.901267  1.04129
6.22947	14.2234 26.0039	0.905558  1.03859
6.22988	14.2511 26.0371	0.909511  1.03611
6.23021	14.3067  26.068	0.913144  1.03382
6.23037	 14.382 26.0956	0.916475  1.03173
6.23119	14.4701 26.1194	0.919522  1.02981
6.23137	14.5651 26.1389	0.922305  1.02806
6.23329	 14.662 26.1537	0.919918   1.0296
6.23353	14.7561 26.1636	0.922675  1.02787
6.23488	14.8439 26.1685	0.919503  1.02991
6.23892	14.9217 26.1683	0.913802  1.03355
6.23914	14.9869  26.163	0.91713 1.03146
6.23956	15.0381 26.1528	0.920141  1.02958
6.23988	15.0753  26.138	0.922862  1.02787
6.24006	15.0987 26.1191	0.925318  1.02634
6.24039	15.1086 26.0963	0.927533  1.02495
6.24313	15.1091 26.0728	0.909848  1.03613
6.24341	15.1072 26.0537	0.913381  1.03393
6.24368	15.1051 26.0404	 0.9166 1.03192
6.24663	 15.107 26.0307	0.904674  1.03944
6.24686	15.1223 26.0226	0.908711  1.03693
6.24832	15.1546 26.0145	0.906875   1.0381
6.24848	15.2025 26.0055	0.910749  1.03569
6.24885	15.2623 25.9952	0.914287   1.0335
6.251	15.3336  25.983	0.905057  1.03929
6.25125	15.4213  25.968	0.909148  1.03676
6.25154	15.5235   25.95	0.912887  1.03444
6.25551	15.6359 25.9294	0.910147  1.03618
6.25578	15.7572  25.906	0.913831   1.0339
6.25593	15.8838   25.88	0.917192  1.03182
6.25607	16.0099 25.8522	0.920252  1.02993
6.25629	 16.131 25.8228	0.923033  1.02821
6.2601	16.2293 25.7957	0.899708  1.04279
6.2604	16.2765  25.777	0.904238     1.04
6.26063	16.2653 25.7682	0.908301   1.0375
6.26092	16.2051 25.7667	0.911944  1.03526
6.26199	16.1031 25.7712	0.913057  1.03459
6.26236	15.9647 25.7806	0.916161  1.03268
6.26381	15.7946 25.7939	0.916507  1.03249
6.26551	15.5981 25.8119	0.910754  1.03607
6.26572	15.3828 25.8377	0.913893  1.03415
6.26732	 15.164 25.8703	0.896879  1.04467
6.26835	14.9615 25.9058	0.901322  1.04196
6.26857	14.7822 25.9419	0.905365  1.03949
6.27212	14.6261 25.9769	0.902307  1.04139
6.27245	14.4954 26.0093	0.906278  1.03897
6.27261	 14.389 26.0381	0.90989 1.03676
6.27289	14.3024  26.063	0.91317 1.03476
6.27549	14.2396 26.0857	0.894073  1.04651
6.27592	14.2115 26.1098	0.89866 1.04373
6.27608	14.2181 26.1361	0.902871  1.04117
6.2772	 14.251 26.1631	0.906729  1.03883
6.2774	14.3031 26.1895	0.910256  1.03669
6.27871	14.3682 26.2143	0.908696  1.03767
6.27938	14.4404 26.2366	0.908648  1.03772
6.28192	14.5145 26.2558	0.897592  1.04449
6.28211	 14.586 26.2713	0.901981  1.04184
6.28228	14.6518 26.2827	0.905961  1.03944
6.2836	14.7176 26.2921	0.89594 1.04555
6.28479	14.7952  26.303	0.899573  1.04337
6.28537	14.8887 26.3161	0.899854  1.04322
6.28773	14.9966 26.3298	0.901655  1.04215
6.28796	15.1161 26.3428	0.905596  1.03978
6.29234	15.2425 26.3565	0.871503  1.06034
6.2926	15.3708 26.3744	0.877991  1.05647
6.29286	 15.497 26.3969	0.883936  1.05293
6.29316	15.6172  26.422	0.889373  1.04969
6.29395	15.7284  26.448	0.894336  1.04674
6.29413	15.8284 26.4736	0.89886 1.04404
6.29445	15.9156 26.4977	0.902976  1.04159
6.29547	15.9871 26.5195	0.904326   1.0408
6.29633	16.0349 26.5388	0.900487  1.04313
6.29723	16.0482 26.5556	0.90192  1.0423
6.29848	16.0215 26.5699	0.90194 1.04231
6.29942	15.9615 26.5831	0.895098  1.04641
6.30039	15.8891 26.5974	0.889846  1.04956
6.30138	15.8216 26.6126	0.894586  1.04676
6.30226	15.7652 26.6268	0.891099  1.04885
6.30337	15.7241 26.6388	0.89574 1.04611
6.3044	15.6983 26.6477	0.898541  1.04447
6.30549	15.6877 26.6528	0.895496  1.04629
6.30646	15.6961 26.6557	0.896607  1.04565
6.30746	 15.723 26.6601	0.898688  1.04445
6.30862	15.7634 26.6671	0.897219  1.04534
6.3093	15.8114 26.6752	0.897907  1.04496
6.31045	15.8623 26.6834	0.901888  1.04262
6.31147	15.9125 26.6909	0.898077   1.0449
6.31254	15.9586 26.6969	0.900699  1.04337
6.31346	15.9983  26.701	0.899718  1.04397
6.31473	16.0299 26.7027	0.902186  1.04254
6.31538	16.0519 26.7018	0.90308 1.04203
6.31642	16.0681 26.6998	0.895727  1.04638
6.31751	16.0854 26.6996	0.899794  1.04401
6.31828	16.1082 26.7018	0.898156  1.04499
6.32043	16.1393 26.7047	0.899009  1.04451
6.32085	16.1799 26.7074	0.902809   1.0423
6.32292	16.2267  26.709	0.906271  1.04029
6.32358	16.2754 26.7091	0.90942 1.03846
6.3241	16.3227 26.7073	0.912279   1.0368
6.32447	16.3657 26.7033	0.91487 1.03529
6.32637	16.4082 26.6969	0.904708  1.04127
6.32668	16.4589 26.6873	0.90803 1.03934
6.32797	16.5213 26.6744	0.905768  1.04068
6.32822	16.5947 26.6583	0.909016   1.0388
6.32974	16.6791  26.639	0.904531  1.04144
6.33039	16.7756 26.6186	0.906206  1.04048
6.33152	16.8798 26.6007	0.907677  1.03965
6.33228	16.9798 26.5869	0.90545 1.04098
6.33482	17.0572 26.5769	0.898137  1.04526
6.33521	17.0959 26.5705	0.901951  1.04307
6.3355	17.0937 26.5668	0.905379   1.0411
6.33845	17.0564 26.5648	0.908457  1.03933
6.33859	16.9892 26.5636	0.91122 1.03774
6.33879	 16.897 26.5623	0.913698  1.03632
6.33969	 16.782 26.5607	0.913019  1.03673
6.34337	16.6471 26.5599	0.890445  1.04979
6.34367	16.4989 26.5623	0.89474 1.04734
6.34396	16.3428 26.5681	0.898616  1.04513
6.3448	16.1811  26.576	0.902109  1.04314
6.34504	16.0159 26.5847	0.905256  1.04134
6.34525	 15.849 26.5933	0.908087  1.03973
6.34655	15.6842 26.6008	0.906035  1.04092
6.34818	15.5316 26.6065	0.899316   1.0448
6.34844	15.4014 26.6092	0.902726  1.04286
6.34936	15.2988 26.6087	0.898125  1.04552
6.35118	15.2266 26.6062	0.898344  1.04542
6.35144	15.1833 26.6047	0.901788  1.04346
6.35542	15.1603 26.6052	0.901659  1.04356
6.35573	15.1479  26.607	0.904777  1.04179
6.35619	15.1404 26.6093	0.907599   1.0402
6.35652	15.1357 26.6114	0.910149  1.03875
6.35682	15.1321 26.6128	0.91245 1.03745
6.3601	15.1159 26.6135	0.896302   1.0467
6.36038	 15.064 26.6144	0.899748  1.04476
6.36073	14.9709 26.6153	0.90281 1.04304
6.36167	14.8454 26.6154	0.905532   1.0415
6.36192	14.6952 26.6141	0.907953  1.04014
6.3633	14.5233 26.6114	0.905196  1.04173
6.36352	14.3295 26.6071	0.907533  1.04041
6.36487	14.1177 26.6023	0.906551  1.04098
6.36841	13.9083 26.5985	0.885222  1.05305
6.36881	13.7293 26.5948	0.88946 1.05069
6.36903	13.5899 26.5899	0.893304  1.04854
6.36937	13.4841 26.5837	0.896786   1.0466
6.37206	13.4066 26.5758	0.899934  1.04484
6.37245	13.3528 26.5663	0.902779  1.04325
6.37269	13.3185 26.5549	0.905344  1.04182
6.37289	   13.3 26.5417	0.907656  1.04052
6.37531	13.3036 26.5277	0.894661  1.04786
6.37559	 13.343 26.5151	0.897979  1.04601
6.37591	13.4194 26.5043	0.901006  1.04433
6.37719	13.5246 26.4947	0.901686  1.04396
6.3774	13.6527 26.4857	0.90439 1.04246
6.37896	13.8009 26.4766	0.899953  1.04496
6.37923	 13.969 26.4669	0.902849  1.04336
6.38066	14.1551 26.4561	0.901382   1.0442
6.38191	14.358 26.444	0.899473  1.04528
6.3823	14.5778 26.4302	0.900461  1.04475
6.3835	14.8157 26.4145	0.893673  1.04855
6.38513	15.0729 26.3983	0.895584  1.04751
6.38537	15.3424 26.3845	0.898914  1.04567
6.3884	15.6109 26.3744	0.897721  1.04636
6.38897	15.8658 26.3674	0.900835  1.04465
6.38955	16.1001 26.3628	0.903659  1.04309
6.39003	16.3117   26.36	0.906216  1.04168
6.39039	16.4995 26.3583	0.908527  1.04041
6.39164	 16.659 26.3574	0.905888   1.0419
6.39391	16.7767 26.3574	0.898111  1.04624
6.39421	16.8388 26.3587	0.900993  1.04467
6.39458	16.8459  26.361	0.903562  1.04326
6.39547	16.8067 26.3634	0.905849    1.042
6.39709	16.7237 26.3658	0.900823  1.04481
6.39748	 16.595 26.3683	0.90324 1.04349
6.39839	16.4249 26.3705	0.905382  1.04232
6.39944	16.2286 26.3726	0.897184  1.04685
6.40115	16.0281 26.3754	0.893977  1.04863
6.40145	15.8383 26.3787	0.897038  1.04696
6.4047	15.6658 26.3815	0.892762  1.04932
6.40498	15.5163 26.3831	0.895956  1.04759
6.40526	  15.39 26.3831	0.898843  1.04602
6.4055	15.2829 26.3813	0.90145  1.0446
6.40784	15.1961 26.3789	0.891205  1.05023
6.40811	15.1345 26.3778	0.894498  1.04845
6.40837	15.0971 26.3784	0.897488  1.04683
6.41011	15.0743 26.3802	0.895235  1.04809
6.41037	 15.054 26.3826	0.89809 1.04654
6.41179	15.0263 26.3852	0.895111  1.04819
6.41241	14.981 26.388	0.895352  1.04808
6.41335	14.9115 26.3906	0.896543  1.04744
6.41495	14.8134 26.3929	0.892381  1.04972
6.4154	14.6804 26.3947	0.893676  1.04904
6.41639	14.5388 26.4136	0.867697  1.06302
6.41773	 14.443 26.4806	0.86874 1.06248
6.4184	14.4153 26.6017	0.868154  1.06282
6.42206	 14.448 26.7632	0.871567    1.061
6.42243	14.5305 26.9531	0.875572  1.05886
6.42257	14.6509 27.1617	0.879312  1.05686
6.42275	14.7984 27.3805	0.882791    1.055
6.42358	14.9661 27.6025	0.880767  1.05611
6.42698	15.1593 27.8236	0.859897  1.06736
6.4272	15.3886 28.0425	0.864902   1.0647
6.42751	15.6502 28.2563	0.869565  1.06222
6.42829	15.9315 28.4607	0.873896  1.05993
6.42852	16.2218 28.6525	0.877905   1.0578
6.42984	16.5121 28.8292	0.877697  1.05795
6.4303	16.7948  28.989	0.878983   1.0573
6.43145	17.0636 29.1305	0.88066 1.05643
6.4323	17.3136  29.253	0.877701  1.05806
6.4337	17.5411 29.3561	0.881495  1.05606
6.43437	17.7436 29.4401	0.881458  1.05612
6.43539	17.9194 29.5051	0.884926  1.05429
6.4383	18.0677 29.5517	0.88457 1.05452
6.43865	18.1882 29.5808	0.887753  1.05284
6.43884	18.2814 29.5933	0.890637  1.05133
6.43945	18.3492 29.5912	0.891972  1.05062
6.44058	18.3978 29.5771	0.887165   1.0532
6.44143	18.437 29.553	0.88401 1.05489
6.44317	18.4783   29.52	0.875613  1.05936
6.4434	18.5303 29.4789	0.879509  1.05732
6.44497	18.5962 29.4306	0.873715   1.0604
6.44517	18.6772  29.376	0.877774  1.05828
6.44651	18.7733 29.3159	0.874097  1.06024
6.44794	18.8858 29.2521	0.871351   1.0617
6.44823	19.0148 29.1871	0.875568  1.05951
6.45017	19.1511  29.122	0.874559  1.06007
6.45041	19.2818 29.0565	0.87849 1.05802
6.45194	19.3961 28.9905	0.876417  1.05914
6.45242	19.4842 28.9238	0.878006  1.05833
6.45452	19.5394 28.8566	0.879426  1.05761
6.45478	19.5605 28.7887	0.882808  1.05586
6.4553	19.5483 28.7203	0.884455  1.05501
6.45851	19.4986 28.6516	0.875636  1.05967
6.45876	19.4029 28.5827	0.87921 1.05782
6.45911	19.2624 28.5139	 0.8824 1.05617
6.45996	19.0856 28.4451	0.885248   1.0547
6.46151	18.8762  28.377	0.879224  1.05787
6.46174	18.6346 28.3109	0.882218  1.05632
